Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
387,B001ESOQAM,AQDT2YOPW35IU,Ammers,0,0,4,1319068800,"not the highest quality, but good for the price.",although there were several shriveled ones they taste just fine  i mostly use them to make vegan sauces and other recipes that call for running them through a food processor so they dont have to look perfect anyways  for the price they are a great deal about half of what i find them for in the store
388,B001ESOQAM,A2JH47KQUPWVRO,Cashew nutter,0,0,5,1312243200,Fresh - Whole.. perfect,i ordered these after a fair bit of searching online  even ordering the smaller 13oz bags i will admit i was a bit sceptical when i ordered this since it was not cheap and had no idea how good or bad the cashews would bebr br the order came in pretty fast  like 3 days the cashews were fresh and whole  with like 10 broken pieces they were in 2 5lb bags sealed with clear tape first i found it odd but then it turned out to be a good deal considering the second pack stayed fresh till i opened them the trick is to actually keep them in an airtight box so that they stay fresh longerbr br the only negative i can think of is that the price went up abt 500 for the 10lb since i bought them
389,B001ESOQAM,A2609IIYREBZRT,Duchess in Denim,0,0,5,1295481600,Fresh and Tasty,these nuts arrived fresh and are very tasty  they are not broken or dirty looking like cashews sometimes can
390,B001ESOQA2,AC8PTTE9SEU9E,T,0,0,4,1234828800,Valentine gift winner,i bought these for my boyfriend who really likes honey roasted pecans in salads that i have at a couple of restaurants plus he likes nuts pecans almonds peanuts he loved these i actually ordered 3 cans instead of the gift tin so he could take one to work or his place and stay fresh longer although i dont think freshness will be an issue they wont last longlol
391,B003XT4AV0,A2FZRO46DF0UHN,"D. Mertins ""AUDIOGURU""",1,1,2,1292630400,Cat won't go near it!,my cat will go for a day probably longer havent tryed it but hell walk right by this stuff every time even when i know hes hungery absolutely no interest i swear hed rather die of starvation then even take a wiff of it
392,B003XT4AV0,A1FERORG6RB1ZP,Darcy,1,1,5,1292630400,Simply WIld Chick & Brown RIce for Cats,got this free with another order i placed  i couldnt believe how much the cats loved it i will buy again for sure
393,B001FA1MCO,A1H2R3U6I562W,Charles W Brown,2,2,5,1306022400,Ham Base,this is a great ham soup base  i have used it in ham and beans and seasoned greenbeans  great flavor
394,B001FA1MCO,A30WKTJDBRD5UA,Peg,0,0,1,1347148800,MSG Ham Base,i havent used the ham base it is loaded with msg i did not realize this when i ordered it and can not return it because it is a food item
395,B001ELL6O8,A13T2G4T8LR8XA,First Time Mom,2,2,5,1189296000,Delisious Pancakes,before i discover this mix on amazon i always bought it in whole food storebr i like this mix and when i am doing the pancakes they came very delicious and fluffybr just one small secret try to add the seltzer water instead of regular one
396,B001ELL6O8,A72H1W5S6UFMY,"King of Breakfasts ""King""",1,1,5,1278460800,A Great All Around Mix,i appreciate the fact that i can buy this product online and have free shipping this is a great all around mix that is very good with a wonderful texture thanks again amazon
397,B001ELL6O8,A1PTPN5SY7C7SW,Leonard Kocurek,1,1,5,1215648000,Great mix,arrowhead mills buttermilk pancake mix is my favorite mix  it tastes great cooks up light and fluffy and is super easy to make  although it can be made using water i think its better made with milk  i love it with pure organic maple syrup
398,B001ELL6O8,AZ7289G0ILRFF,Stephanie Reid-Simons,1,1,5,1209427200,Perfect mix for egg-allergic!,the pancakes taste great without any recipe adjustments for my sons egg allergy  its also great for camping or any time youd like to be able to make pancakes without having fresh eggs available
399,B001ELL6O8,ALSAOZ1V546VT,"A Research It Maven ""Just the facts please""",1,1,5,1200182400,Arrowhead Mills whole grain buttermilk Pancakes are easy!,hey these are great waffles and pancakes we have to add 50 more mix tho as the recipies on the bag are very thin but we have a lot of fun with this arrowhead mills buttermilk pancake  waffle mix we serve them as is with fried eggs and real maple syrup a hrefhttpwwwamazoncomgpproductb002483tsqbutternut mountain farm vermont pure maple syrup grade a dark amber 1 pint juga or with warm strawberry jam and whipped cream or cool whip or add brown sugar to the mix to change the flavor and make a crispy waffle or add 14 cup sugar and 14 cup malted milk powder a hrefhttpwwwamazoncomgpproductb001eq4hvccarnation malted milk original 13ounce jars pack of 3a for awesome gourmet pancakes and waffles like they serve at the hilton its handy to have extra bags on hand too and you cant beat the subscribe and save price this mix is 70 organic too
400,B001ELL6O8,A1ORGHJ9LSZB03,"A. Lehmann ""sweetnotes""",0,0,4,1259280000,Good for Egg Allergy,we are glad we found this mix as we make pancakes without eggs for my son who has an allergybr they taste fine for our family we like them many ways
401,B001ELL6O8,A1JM25M2PSVPXE,G. Erikson,1,4,3,1186790400,Love the product disappointed in the shipping.,i love the flour however amazon sent it with a book which broke a bag and made a mess customer sevice took care of the problem however it was a foolish way to ship the product
402,B001ELL6O8,A12T0F58OKHCIW,"fishaholic ""hearyeethis""",1,4,1,1184025600,poor item packaging,this mix is very poorly packaged and breaks open easily during shipping nearly a full bag of my order was spilled in the shipping box 3 bags out of 4 had come unsealed at the top there were no tears in the packages
403,B001ELL6O8,A2APBHKZCMD6DO,X,0,6,1,1207353600,Awful,just awful  i thought food was supposed to taste good  i had to eat ice cream afterwards to get the taste out of my mouth its that bad
404,B006CGURWM,A3F5EUYWKVWPJ6,southernboy,0,0,1,1342915200,disappointing,perhaps the worst bottle of wine ive ever had im not even sure i would cook with this it is thin no body and a transparent color not characteristic of a good pinot  the taste is just bitter  not the complexity that i expect from a pinot noir of any price just not what im looking for even in a low to mid price pinot noir maybe my bottle wasnt sealed well and went to vinegar  other reviews for this wine are favorable
405,B00250I0EG,A2VJBGSGUC78FB,"Joy L. Breegle ""Joy B.""",1,1,5,1258156800,Great Healthy Snack,a good tasting light chip that has some value in nutrition  everyone get the munchiesis this is a good alternative to eating potato chips
406,B000C21OOM,A1T61QP7QHYBRQ,an honest reviewer,6,7,5,1199059200,Sweet and Soothing,this is a wonderful warm flavored tea especially now in colder weatherbr this tea has a sweetsoothing chamomile fragrance it is subtle and sweetits one of the better chamomile teasbr if you find it hard to sleep at times a cup of this sweet chamomile tea may helpbr if you really like sweet taste try bigelow chamomile mango herbal teabr i highly recommend both
407,B003D4O92K,A2KTYAKU1PEVCI,D. E. Leslie,3,3,5,1288396800,minty flavor,this is one of the best mint chocolate syrup ive ever had so far  the others pale in flavor by comparison  there are only seven ingredients in this sauce including organic natural mint flavor  in the past i used ice cream heavy with other flavors like butterscotch chocolate chips oreo cookies caramel et al because the mint flavor of other mint chocolate sauces was too pale  now i buy plain vanilla or chocolate ice cream and the minty flavor of the santa cruz organic mint chocolate syrup really stands out but doesnt overpower the flavor of the ice cream there are only 110 calories  and because the mint flavor is very apparent to my taste i use it sparingly so this 155 oz container last a bit longer than the other syrups i used
408,B003D4O92K,A3K24YL6ORL11F,Calizian,0,0,5,1339545600,Ingredients take about 2 seconds to read,this is a simple product and it is simply good  there are no extra ingredients that are hard to pronounce and have you scouring the internet finding out what they are  it is a bit thinner consistency than the usual syrup so use caution the first time you go to squeeze some out  this will be great for people who like mint it has a much stronger mint flavor than chocolate  i use it in my coffee with a bit of half and half tastes great  sometimes simple is better
409,B001IZM8A6,AVI998S4IX2Y1,"Melissa N. Connor ""rare maven""",1,1,5,1257897600,A Fantastic & Healthy Product,a grande item   delicious fish with the ultimate flavor best  ever in a can for all purposes   i sent a case to my mother recently diagnosed with diabetes and she loves it as a main entree for cooking patties
410,B001IZM8A6,A2ANZVA56T7RAG,Patricia,0,0,5,1343260800,Great product,i ordered this product at the same time as the kirkland signature salmon  the raincoast trading co salmon is very tasty equally as good quality salmon as the kirkland  however the raincoast arrived in perfect condition the kirkland cans were dented badly  i recommend this product to anyone who likes boneless skinless canned salmon
411,B0089PI9OC,ARYNM1E978YX8,Bill,0,0,5,1341360000,Excellent tea!,this tea tastes almost as good as the tea you would get at an indian restaurant its much better than getting a teabag and making it the english way with a lot of water and a bit of milk this is very creamy and tasty my only criticism is that there arent enough sachets in the box only 10 since the directions say that you use one sachet for 100ml of water approximately half a cup its not enough for a good cup of tea so i use two that means that one box is only good enough for five cups of tea but its a delicious afterdinner drink i would buy this again if there were more sachets in a box
412,B00061KYVI,A28RMYGO9RGA0K,marilyn,0,0,5,1328140800,french's roast'n bags,i love this product cant find it locally sometimes little out of the way stores have itbut i also love the chickenpork chop bagsevery store i go in i look for them the lastplace i found it was at a meat market
413,B00061KYVI,A3JE18D4XD2PYF,pattymelt,0,0,5,1282521600,best roast ever,this is the best way to cook a roast  our local grocery went out of buisness and so i could not find this product till i looked here  please continue to keep this product available
414,B00061KYVI,A29ZSRDOYVO735,"Robert Ames ""Spenser_man""",0,0,5,1264809600,Franch's is the best,its always a pleasure to find frenchs products on the web  all of the markets in my area have made a bargain to carry nothing but mccormacks bland and tasteless seasoningsbr br this is the most flavorful cooking bag mix you will ever find
415,B003XV5LHK,A197O1VYM9B8A3,LDA,0,0,5,1302307200,Double the pleasure!,if you like oreos or the oreo cakester then youve got to try the double stuff cakesters these are the best side note shipping was very slow but maybe your chances will be better
416,B005WU7V00,A3UV9TOZW3XXPV,tacoland,1,1,5,1336521600,VERY GOOD! Great taste and easy for a single guy!,i was surprised about how good this was my family and friends laughed when i told them i bought this but out of the can ready mix with a little salt pepper spinach and some cheese and its a great easy meal
417,B005CFC9XY,A250IZTJ5UN2EI,Ian Harmer,0,0,5,1344816000,An acquired taste!,the thing about marmite is that those who dont like it hate it and those who love it cant live without it  its very much an english thing and the language has even adopted the trade name as a metaphor as in victoria beckham is marmite meaning that those who dont like heretc  amazon has done the world a favor by making this weird and wonderful stuff available at an affordable price  last time i looked it was 25 a 500g jar in british stores in lacounty or about 4x what it costs in england  the amazon supplier was quick and efficient and i now have enough marmite to last me to the end of the year or would have if i didnt decide to send one of the two jars to my son in japan  good job amazon
418,B000SEJ842,A2IJOBHJXEZSS2,mosslake,0,0,1,1312934400,Look elsewhere for your whole grains,a vile miserable pancake i put these in front of my toddler one morning and she actually cried i dont know if it was their flat and anemic appearance or their salty bitter taste only the whole wheat flour is organic in this mix the buttermilk baking soda sls and sea salt are not i am going back to natures path buttermilk pancake mix this one went straight into the garbage
419,B004X8TK8I,A3U2QAY7SVE9AI,W. Smith,0,0,5,1344988800,Hey!,whats there to say about a fantastic chocolate chip cookie the only thing that could be improved is if they offered a bushel box of these so you would not run out so fast hope these dont go the way of the dinosaur
420,B004X8TK8I,A3GIMXLOEPFJBV,Samuel Spade,0,0,4,1342396800,These are Famous for a reason.,these arrived on time and packaged in green plastic wrap  the cookies were as fresh as the boxes found in the local grocery storebr br i have no complaints but i also now have no more cookies we ate them all
421,B004X8TK8I,AMRMK86X3PKXD,R. Thomasson,0,0,5,1337644800,Wow,i was not expecting to like these cookies as much as i do i like chocolate chip cookies well enough but i really prefer a soft cookie to crisp ones i have to say these famous amos cookies have pertty much turned me around the cookies are rich and have that depth of flavor that comes from quality ingredients the chips are real chocolate and melt redilly in your mouth creating a moist experience while chewing these are truly great cookies
422,B004X8TK8I,A1TYA1IYI3LGUC,John Snell,0,0,5,1335398400,"God, I love these cookies!!!",they arent fattening and theyre good for you right thats what i heard at least from an admittedly unreliable person
423,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,0,0,4,1335398400,Hard,great if you are cutting back on fat they do resemble regular chips but are nothing like them extremely dry and hard
424,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1334620800,Kettle potato chips:  Fully loaded baked potato,i have never met a kettle brand chip i did not like these chips have a great loaded potato flavor which are flavorful i like the sweet onion chips better but these are also at the top of the list for greattasting potato chips kettle chips are great chips fthe money
425,B000G6RYNE,ARONI7W0W677H,Peter N,0,0,5,1334275200,"Fresh, Lightly-Spiced, Crunchy Kettle Chips. Good Value, Good Product.",after buying bags one at a time at a hefty markup at nearby stores i decided to try bulk ordering some snack foods on amazon i was very pleased with the price and the productsbr br these jalapeno kettle chips are not overly spicy they have a slowbuilding spice that starts very subtly a grows if you eat the whole bag which im embarrassed to say i did quite a few timesbr br the chips arrived wellpacked and fresh they had nearly a year of time before they expired which is pretty impressive for chipsbr br most importantly the priceperbag was much much better than any local store could do although i live near an expensive city so that may play a role in the price differencebr br i wouldnt hesitate to order another box of these once i run out
426,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,glad to find them in 1 oz size,i buy mostly for vending so the size of the bag is important kettles 1 oz bag is a good size although it seems a bit less than full salt  vinegar flavor is satisfying about an 8 out of 10
427,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,"pretty good, could be better",glad to find these in a one ounce size but the bag seems a bit less than full its hard to find single serving chip bags that vend well sometimes they are too wide or too plump with air bag size is good bbq flavor is about an 8 out of 10
428,B000G6RYNE,A1ELZC3WXWILX2,B. Carter,0,0,5,1333670400,a slight taste of jalapeno,one of the best chips that you can buyand ive tried all the kettle varieties and many others  theres only a slight taste of jalapeno and they are delicious perfect with a sandwich or alonebr if you like being addicted these are the chip for you see you at addicts anonymous
429,B000G6RYNE,A1X5RAIMX4ZSLJ,BadPotato,0,0,5,1331856000,Best chips ever,the title says it all great flavor hint of spice excellent crunch we eat kettle chips by the truck load at my house we like all the flavors but this one far and away is our favorite never enough bags to get us to our next shipment i just wish amazon could get the larger bags on subscribe and save if you buy these make sure you have enough for everyone otherwise you may not get enough for yourself
430,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1331078400,Kettle potato chips:  Sweet onion,wow  i have eaten quite a few potato chips in my day kettle chips are the best nonbaked chips i have eaten i decided to try the sweet onion chips since ive never had them i now have a favorite if you like onions this is a must buy i will definitely reorder these as i mentioned above they are the best i have ever eaten the flavor is great
431,B000G6RYNE,A1S8ELUE383P8E,"John F. Peters ""John Peters""",0,0,5,1330905600,Ridiculously Good,i cannot say how much i love kettle brand potato chips kettle brand has a large variety of unique flavors and the quality of the chips themselves blows all other potato chips out of the water the ingredients list is printed on each bag and the only thing really bad for it is the oil they are frying the chips in i love that these arent filled with nasty chemicals i ordered the cheddar and sour cream krinkle cut ones which are great but i was torn between the a hrefhttpwwwamazoncomgpproductb0048ifusckettle brand potato chips fully loaded baked potato 2ounce pack of 24a and the jalapeno flavor while i know the jalapeno flavor is good but this is way better they include liquid smoke instead of actual bacon which im fine with since ive a vegetarian i ordered this to give to guests coming from out of town for my wedding this spring and i cant guarantee how many i will have left my fiance and i love these the packaging is perfect for anyone who is giving these to kids to take for school lunches or handing out in gift bags even just for portion control
432,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,0,0,5,1327881600,Delicious!,now i havent done a sidebyside comparison but these chips still taste like the real deal these snack sized bags do as well as the regular brand at the grocery store i work for portion control and reduced fat yes please  with the subscribe  save these are much cheaper than at the grocery store
433,B000G6RYNE,A17V3UVYMI69TE,Patrick Tran,0,0,4,1327363200,PUCKER UP,i love kettle brand chipsbr ive been in love with the honey dijon for years and decided to try out their other flavorsbr br sea salt  vinegar chips are tangy sour and make my lips pucker when i eat too many at a time  i got 12 big bags for a steal from amazon 11 whatbr br personally the flavor is too much for me but my mom  aunt love them and they hate potato chips
434,B000G6RYNE,A22PUBSSNP54L,"G. Little ""value seeker""",0,0,5,1326672000,I love these chips.  They are thick and crunchy!,these chips are thick and crunchy  i absolutely love them  the taste is perfect  i like to buy these smaller bags because i cant trust myself with a large bag of these because they taste no good
435,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,4,1326067200,Quite good,i enjoy these chips i got these instead of my usual jalapeno ones from the same company for a bit of flavor change i think those are better but only slightly like the jalapenos there is a great amount of flavor without being too overpowering the small bag size prevents you from overeating as with a larger bag
436,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,5,1326067200,Delicious,i love these chips i buy the 24 pack once a month the bags are just the right size for snacking and prevent me from eating way too much with the larger bags the jalapeno spice is subtle enough not to be overpowering but still gives you a great amount of flavor
437,B000G6RYNE,A2BLJGGWN8GTXQ,Sean,0,0,5,1325721600,Salty and vinegary!!!,these are the strongest tasting salt and vinegar chips ive had  i could still do with more vinegar flavor but i think this is as close as im going to get without dousing them with vinegar powder myselfbr br i did a side by side with the cape cod salt and vinegar and these are about twice as flavorful  additionally as other reviewers have said they have quite a good bit of potassium in them somewhere in the neighbor of 15 rda per serving
438,B000G6RYNE,A1FXCNUVQ6FOMC,suzieg2,0,0,5,1322784000,WOW!!!!,i have been ordering the sea salt chips for about a yeari love thembut my daughter picked some of these up at our local grocery store and now they are my new favoritewill be ordering them
439,B000G6RYNE,A926YP1BSD72Y,Shopper11,0,0,5,1321747200,Best gluten-free dairy-free chips,these are my favorite glutenfree dairyfree flavored chips  many other salt and vinegar chips contain dairy so its nice to find ones that i can eat  the vinegar flavor is really intense and good
440,B000G6RYNE,A33PLZ7SD5MCG0,Patty Kaye,0,0,4,1315699200,A unique flavor for fans of Thai food,these kettle brand potato chips in the spicy thai flavor really do taste like food i have eaten at a thai restaurant the ingredients listed include garlic powder onion powder parsley jalapeno and spices im not sure what other spices there are but it sure tastes like lemongrass to meyum these chips are thick cut and very crunch they come in a seriously heavyduty bag i tried to open it like i do regular chip bags by pulling the two sides apart no way the bag is so thick i wondered if it was plastic i started looking for the scissors and decided that any company that put their chips in a bag this nice must have provided a way to open it sure enough there is a small slit on the top and the simple directions tear here so easy why didnt i think of that
441,B000G6RYNE,A3EEBE82C3HYRD,David,0,0,3,1304726400,"Honey Dijon leaves bad aftertaste, NY Cheddar are pretty good",honey dijon flavor okay flavor but both my girlfriend and i thought they left a bad aftertaste the aftertaste is sort of like old cheese presumably some folks like this im not a fancy cheese eater and it lingers for at least an hour id give this flavor a rating of 2 stars out of 5br br we have also tried the ny cheddar flavor 4 stars which we both liked better and they didnt leave any longlingering or bad aftertastebr br id give the consistency of the chips 4 stars the chips are crunchy but also greasy enough that i keep a napkin near or wash my hands after eating kettle chips
442,B000G6RYNE,A35JPD8Q492FJC,Firefly,0,0,5,1304640000,Yowzah!!,for me kettle is the best brand on the market they really know how to turn the humble potato into something fit for the gods i didnt think anything could top their salt and pepper chips but these are my new favorite the flavors are pure and real they go great with just about everything and are highly addictive i hope they come out with a low fat version their low fat chips are excellent but they need more flavors
443,B000G6RYNE,A391CLP4UMXJQG,Dane King,0,0,4,1300924800,Very good.,salt and vinegar chips are definitely my favorite type of any potato chip these ones made by kettle were very tasty and i enjoyed them thoroughly i just wish there was a more healthy option with the same great taste
444,B000G6RYNE,AYB4ELCS5AM8P,"John B. Goode ""JBG""",0,0,5,1300579200,Excellent!,what i like about thembr 1 very thick chipsbr 2 no trans fat and all natural according to the info on the bagbr 3 flavor but thats a subjective thingbr 4 2oz bags which keep you from eating too much at one time just set a limit of 1 bagbr br consbr as another reviewer said theres a lot of oil in them chips what i do is place a paper napkin on a plate and pour the chips on them wait a few mins before eating and the napkin will soak some of the oil off it seems gross that there is so much oil on the chip that a napkin will soak it off but its true and at least this way youll get rid of some of the oil
445,B000G6RYNE,A2GOE7ITDGYVE,Lee Brownell,0,0,5,1297900800,Tangy goodness.,these are so tangy it prevents me from eating too many a handful or two does the trick very crisp and savory
446,B000G6RYNE,A19G8B2QYETD7W,NyahNyah,0,0,3,1297555200,Heavy on the Vinegar,i usually love kettle chips and love salt  vinegar but these chips were way too vinegary for me they do have the typical kettle chip crunch but are too aggressively flavored for my taste
447,B000G6RYNE,A3PZ4AXTY9J1DZ,Jason Ralsky,0,0,4,1295913600,"A delicious, crisp chip with good flavor",i have always been a fan of kettle chips  when you open a bag of kettle chips you know you are going to get quality  these chips are no exception and live up to the name printed on the packagebr br the new york cheddar chips  have a very subtle flavor to them  you can taste the cheddar in them but it doesnt smack you in the face like supermarket brand chips might  the taste lingers as well which is a definite plusbr br another aspect about these kettle chips is the fact every chip is nice and crisp that crunch in your mouth  on top of that there are no burnt chips in any of the bags i have had since the purchase  the only negative i might have is that the flavoring of the chips is uneven  some chips might pack a nice cheddar punch while another might taste rather plain  this isnt a big flaw as it happens when getting seasoned and doesnt ruin the bag at allbr br overall the quality of the chips is fantastic  the flavor is great and you wont be disappointed  especially if you are a cheddar lover
448,B000G6RYNE,ACFPHOYVB71V4,karob,0,0,5,1292630400,BEST BUY in BBQ Chips,tried many varieties of bbq chips and hands down these are the best on the market these r not too salty or greasy great crispy crunch plenty of good bbq flavor with a hint of sweetness that all other brands fall short of every bag after bag is just as mouth wateringly delicious as the 1st
449,B000G6RYNE,A1H80WDFOR94Q5,Injured Panda,0,0,5,1290556800,Love Them!,kettle chis are the best ever these used to be my favorite flavor until i tried their salt and pepper kind but im sure this is just a personal preferencebr br crunchy real potato chips
450,B000G6RYNE,A3Q5YZNYGGUP8W,cppme,0,0,5,1290297600,Crunchy and Tasty,these chips have the right amount of crunch and i enjoy the taste chips are consistent and have a fairly even distribution of seasoning i like the 2oz size bags just the right amount of chips
451,B000G6RYNE,AKRLMISQPL8QW,B. Sanders,0,0,5,1289174400,Convenience at low cost,i subscribed to these  one case every three months that comes out to about 5 a month for the convenience of having my favorite chips handy whenever i want because it seems fritolay has managed to crowd out every other chip vendor from pretty much all my local stores this is the best way to ensure a steady supply of the items i want rather than the items fritolay wants me to have the two ounce bags are larger than you might be used to buying at the subway for example which i find works very well  theyre large enough to be a good snack on their own or you can even share a single bag over lunch the size is perfect for ensuring these fantastically crunchy chips are always fresh  no chip clip neededbr br the only problem i subscribed to four cases a year and having these yummy chips always in the pantry makes it really easy to increase ones kettle chip consumption definitely have to hide the case from the kids
452,B000G6RYNE,A2MUGFV2TDQ47K,"Lynrie ""Oh HELL no""",0,0,3,1288915200,An Acquired Taste,oki did read the reviews which ranged from splendid to awful i took the plunge as i do like salty and tangy flavors no i had never had these before i took the leap and ordered a case at a super price they arrived quickly and in great shape with the sell by date  feb 2011 umm im in the middle on these chips they are ok but not something i cant live without i love the crunch the color no trans fat they are a little too vinegary for my taste which is a lot coming from a kid that grew up eating pickled hardboiled eggs and pickled pigs feetbr br i havent tried them with a deli sandwich and a cold mug of beer which might improve the experience
453,B000G6RYNE,A1465JH39KR5O5,persia,0,0,5,1287360000,Best deal ever!,this was the best deal ever the delivery was fast the chips are delicious and very fresh  love it
454,B000G6RYNE,A1L17QW3R7A519,The Boom,0,0,5,1281571200,Yum!,my husband and i love these chips personally i think the flavor is perfect try them for yourself
455,B000G6RYNE,AOSFLVLMAG0N5,"Gloria E. Clements ""thistle809""",0,0,5,1266710400,Barbeque perfection,the barbeque flavor of these chips is really perfect just spicy enough a hint of sweetness just a little smokey the chips themselves are extra crunchy and just thick enough to be substantial but not hard this makes for a wonderful snack or a great accompaniment for burgers hot dogs or brats chicken or just about any casual entree
456,B000G6RYNE,A2H2Q5RW1K56AI,a Thai living in MN,0,0,5,1263945600,Excellent Thai-flavored chip,i was hesitant to buy this at my local grocery store lunds but they were on sale so i bought a bag  ive found that going beyond the simplyflavored chips like cheddar or vinegar usually results in disappointment  tried the thai or asianinspired chips by target archer farms and they were awful  these kettle spicy thai chips are just awesomeso much so that im considering buying them in bulk from amazon  the taste is complicated and stimulates different parts of the palate  the taste sensations prevalent in real thai food is baked into this chipsweet salty spicy  was sour in there too  i dont know but this is a wellmade wellbalanced chip that is addicting
457,B000G6RYNE,A13VD7TJDWVOEC,Deborah E. Bumpus,0,0,5,1258329600,Best Kettle Chips!,as a professional potato chip muncher i see these as thee very best on the market rich taste and flavor almost impossible not to finish the entire bagthe true meaning of decadence
458,B000G6RYNE,AKKQKYX8ODUAF,"Jordan B. Sanders ""Vortigern Trygil""",0,0,5,1258070400,The Supreme Salt & Vinegar,these are handsdown the absolute best salt  vinegar chips you can buy  they have a great strong flavor that has left me addicted  these are certainly my favorite chips  i highly recommend trying them
459,B000G6RYNE,A3RB0YBBYGXBYE,"Matt C. ""Mattman""",0,0,5,1256083200,Delicious as always!,oh i love these chips and theyre so hard to find where i am and when i do find them theyre usually 12 more per bag for less great that these are so cheap here at amazon
460,B000G6RYNE,A3492ZW10B65ON,"P. Young ""Sugahplumm""",0,0,5,1250640000,OooH Yummy!,i love these chips  it is a little weird to review potato chips  but these chips are great the crunch is just right plus they have just the right amount of salt not to salty not too bland they are a little oily but thats ok the best thing is the 2 oz package when i buy a larger bag its harder to resist eating them all  this 2 oz package allows for a little portion control be sure to use your scissors to open cause these chips are packaged for freshness and dont open easily enjoy
461,B000G6RYNE,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,4,1249430400,Not quite the best...,in the past couple years i have eaten and reviewed several kinds and styles of chips  from the best ive ever had to big disappointments  if you have eaten the lantchips varieties there is no way that they are not the best as a group the kettle chips are rightly salted and i was so irritated by some pringles products  kettle has good flavor but the small size and overwhelming oiliness takes away from the flavors  all in all its good to have choiceamazon does not stock the lantchips all the time so there are some days that there is no choice
462,B000G6RYNE,A2MMTWKCJET6S,T. judy,0,0,4,1245110400,want to gaain twenty pounds with no control whatsoever? Buy this!,these chips are good and bad and create moral dilemmas constantly if wou are strong at will or having a large bbq go for it but as for me i was in the habit of bringing a new bag to work every three days had to put in a lot of time on the treadmill to make up for it beware
463,B000G6RYNE,A3RMGIKUWGPZOK,Jean Visnefski,0,0,5,1245024000,One of Their Best Flavors,kettle chips flavors can be hit or miss  some of their flavors are terrible  but this is very simple and delicious  probably one of their best flavorsbr br pros thick crunchy potato chips with light salt that doesnt compromise on taste ecofriendly business that isnt just giving us lip servicebr br cons the occasional burnt chip and the bag is a pain to open  they have a tab that you can pull down but most of the time i end up tearing down the entire side of the bag  use scissors instead
464,B000G6RYNE,A1E2Y40TTPL8YK,EJH,0,0,5,1244678400,Love these chips!,we bought these chips at a little sandwich shop in sonoma while we were on vacation i wasnt sure what to expect by the package and at first bite i didnt know what to thinkand then all of the flavors hitbr yum they are a bit spicy but nothing overpowering just lots of crunchy sweet spicy goodness they arent sold everywhere though im still trying to find them somewhere close to where i live
465,B000G6RYNE,A56JFSLUCHI4J,"Chi ""Who loves to find bargains and lives a g...",0,0,5,1237334400,Highly addicitive chips,i have to admit that those chips are so good that they are highly addictive i cant stop eating them its crunchy and seasoned at the right amount of flavor and salt just perfect believe me some chips are so salty i cant finish a small bag but this one i just keep on eating
466,B000G6RYNE,A1DW1FK1H3F2TM,EuReka,0,0,5,1231977600,These are AWESOME!,these are some of the best chips that i have ever had they sure beat anything else out there and are even cooked in a way that is better for you than most other name brands they are tangy and crisp and satisfy any craving at the time these will be the only chips that i buy from now on and i thank amazon for letting me buy them online in bulk and save some money at the same time
467,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"One bite and you'll become a ""chippoisseur""",im addicted to salty and tangy flavors so when i opened my first bag of sea salt  vinegar kettle brand chips i knew i had a perfect complement to my vegetable trays of cucumber carrot celery and cherry tomatoes skip the dip balance the tangy chips by alternating bites of raw vegetablebr br as an oregonian im proud to share these delectable snacks with friends especially those living outside our state and who havent experienced gourmet chips i tell them kettle brand does for potato chips what microbrews did for beerbr br kettle brand potato chips are unmistakablea light gold color rich flavor and amazing crunch kettle brand chips are also a healthier snacking option than the major chip brands kettle brand chips dont have trans fats msg or artificial flavors and colorings the company also has a line of organic potato chips and all of their products are certified kosherbr br i also recommend a hrefhttpwwwamazoncomgpproductb000g6mbv4kettle chips honey dijona and a hrefhttpwwwamazoncomgpproductb000g6q4gmkettle chips spicy thaiabr br annette solomon a reporter for the salem statesman journal recently noted that a glass of wine goes nicely with these chips solomon wrote you could be missing out on a wonderful pairing these chips are spicy so you would want to select a semisweet white wine also a moderate amount of acid will subdue the strong flavors of ginger lime garlic and cilantro without overpowering them classically a germanstyle riesling fits these parameters perfectly
